ID_Unique,Owner_code,Vis_NIR_SWIR_availability,MIR_availability,Sampling,Depth_cm,Lat,Long,Region,Municipality,State,Vegetation,Bioma,Geology,Sand_gkg,Clay_gkg,SOM_gkg,pH_H2O,Ca_mmolkg,Mg_mmolkg,Na_mmolkg,CEC_Ph7_mmolkg,,,,
3307,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,799,84,9,,26.7,9.8,,51.2,,,,
3310,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,805,105,7.3,,17.2,9.2,,39.5,,,,
3313,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,829,65,5.4,,7.3,2.1,,21.2,,,,
3316,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,812,93,7,,2.5,2,,18.1,,,,
3319,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,843,99,10.6,,23.3,13,,49.1,,,,
3322,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,782,95,10.1,,13,4.9,,31.9,,,,
3325,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,779,151,7,,31.9,9.8,,54.7,,,,
3328,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,690,97,34.3,,39.7,16.5,,98,,,,
3331,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,831,85,7.6,,11.3,4.5,,29.6,,,,
3334,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,859,71,11.2,,12.7,8.3,,36.6,,,,
3337,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,817,105,8.4,,5.6,4.1,,23.3,,,,
3340,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,868,71,12.3,,29.6,16.5,,57.4,,,,
3343,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,827,88,11.2,,13.6,8.6,,34.8,,,,
3346,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,838,91,7.9,,11.1,6,,31.5,,,,
3349,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,800,89,7,,16.2,6.8,,37.5,,,,
3352,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,823,93,6.5,,3.3,1.8,,21.2,,,,
3355,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,752,92,7,,13.8,4.7,,30.3,,,,
3358,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,841,66,15,,7.1,3.9,,21.2,,,,
3361,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,822,101,9.8,,16.3,2.8,,31.2,,,,
3364,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,806,133,7.3,,12.5,5.7,,30.4,,,,
3367,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,738,135,7,,4.7,3.1,,21.1,,,,
3370,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,856,101,10.6,,4,4.8,,21,,,,
3373,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,853,106,11.2,,4.6,5.1,,21.4,,,,
3376,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,857,73,14,,12.4,15.5,,43.5,,,,
3379,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,857,96,6.2,,10.4,3.6,,25.2,,,,
3382,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,877,105,8.7,,12.8,5.8,,33.8,,,,
3385,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,879,108,8.7,,9.4,6.4,,30.2,,,,
3388,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,808,144,12,,11.3,9.6,,33.9,,,,
3391,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,843,127,8.7,,15.7,11.9,,41.6,,,,
3393,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,769,194,8.222222222222223,,16.4,10.2,,37.2,,,,
3394,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,883,100,7,,19.3,8.8,,40,,,,
3397,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,887,94,10.4,,14,12.4,,39.3,,,,
3400,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,821,158,13.4,,12.9,11.6,,36.9,,,,
3403,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,869,109,9.3,,13.4,8.1,,33.8,,,,
3406,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,783,116,9.8,,13.2,9.6,,37.2,,,,
3409,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,858,128,11.8,,7.9,4.1,,24.2,,,,
3412,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,857,124,15.9,,26.8,18.8,,59.4,,,,
3415,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,844,136,7,,10.9,6.8,,34.6,,,,
3418,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,874,115,8.7,,7.8,4.8,,23.6,,,,
3421,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,867,117,10.9,,12.8,7.9,,40.8,,,,
3424,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,874,105,9.3,,8.8,8.6,,33.7,,,,
3427,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,810,94,17.6,,12,9.4,,39.6,,,,
3430,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,867,68,11.2,,8.3,10.2,,33.2,,,,
3433,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,806,104,12.9,,19.6,14.3,,50.9,,,,
3436,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,838,89,11.2,,3.9,4.2,,26.4,,,,
3439,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,826,77,15.4,,20.2,13.5,,47.7,,,,
3442,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,869,97,11.2,,5,4.7,,24.3,,,,
3445,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,848,126,11.2,,9.1,10.9,,35,,,,
3448,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,837,85,7.3,,15.4,9.1,,40.3,,,,
3451,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,775,105,12.9,,11,13.9,,39.4,,,,
3454,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,808,93,12.9,,16.3,13.4,,46.7,,,,
3457,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,813,69,7.3,,18.1,8.9,,39.5,,,,
3460,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,841,75,8.1,,10.6,9.2,,30.8,,,,
3463,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,849,60,9.8,,19.9,11.8,,43.5,,,,
3466,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,836,85,10.9,,15.5,11.9,,42.6,,,,
3469,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,791,109,7,,5,3.7,,26.2,,,,
3472,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,822,105,12.9,,30.2,24.2,,73.4,,,,
3474,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,791,119,9.8,,10.2,8.1,,36.5,,,,
3477,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,809,93,8.1,,5.2,3.4,,27.6,,,,
3480,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,808,81,7.9,,5.7,3.4,,23.1,,,,
3483,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,879,62,5.4,,2.2,1.9,,16,,,,
3486,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,853,72,6.5,,5,5.5,,23.2,,,,
3489,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,841,77,7.9,,17.5,7.9,,38.5,,,,
3492,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,834,73,8.1,,9.4,5.3,,27.4,,,,
3493,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,798,96,7.3,,0.7,0.8,,18.7,,,,
3496,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,874,55,5.4,,6,4.2,,21.7,,,,
3499,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,800,103,9,,17.8,7.9,,37.9,,,,
3502,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,846,76,8.4,,15.3,8.8,,36.5,,,,
3505,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,820,88,9.5,,14.4,7,,33,,,,
3508,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,853,62,7.3,,13.2,7.4,,33.8,,,,
3511,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,847,68,7.3,,4.8,3.9,,24,,,,
3514,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,836,69,5.6,,11.3,10.7,,33.5,,,,
3517,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,794,89,5.6,,2.6,3.2,,19,,,,
3520,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,840,91,7.3,,10.8,5.8,,30.7,,,,
3523,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,777,138,11.8,,27.5,16,,58.6,,,,
3526,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,811,75,6.7,,8,3.9,,24.7,,,,
3529,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,814,74,10.1,,19.7,10.5,,44.2,,,,
3532,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,834,85,8.4,,19.1,9.7,,42.1,,,,
3535,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,797,88,7.9,,4.9,3.4,,22,,,,
3538,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,834,81,14.8,,13.4,6.6,,33,,,,
3541,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,801,86,8.4,,14.7,12.8,,37.2,,,,
3544,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,827,86,10.1,,7.2,4.7,,25.3,,,,
3547,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,794,76,9.3,,15.7,11.3,,41.5,,,,
3550,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,827,74,8.4,,42.7,21.6,,73.4,,,,
3553,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,807,102,13.1,,10.5,3.8,,39.3,,,,
3556,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,860,57,11.5,,10.7,4.8,,33.1,,,,
3559,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,789,119,14.3,,23.8,12.1,,53.6,,,,
3562,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,874,71,10.4,,2.4,1.5,,23.9,,,,
3565,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,812,124,9.5,,4,3.7,,24.2,,,,
3568,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,847,115,12.9,,4.3,3.1,,34.3,,,,
3571,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,845,117,11.5,,5.1,3.7,,27.4,,,,
3574,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,874,85,10.4,,7,3.6,,27.9,,,,
3577,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,898,66,15.1,,14.4,10.5,,38.5,,,,
3580,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,838,115,15.1,,18.4,9.3,,44.1,,,,
3583,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,891,92,10.6,,9.2,7.4,,27.5,,,,
3586,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,867,100,10.9,,10.7,5.4,,27.5,,,,
3589,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,849,118,12.6,,12.8,9,,38.3,,,,
3592,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,849,127,11.8,,16.9,10.7,,38.1,,,,
3595,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,887,89,9.5,,11.5,8,,31,,,,
3598,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,873,95,9,,9.3,7.6,,28.4,,,,
3601,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,869,96,16.5,,25.7,11.5,,49.4,,,,
3604,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,778,158,9.8,,8,3.4,,28.4,,,,
3607,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,844,123,12.6,,10.4,6.8,,31.2,,,,
3610,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,868,81,10.4,,2.5,2.2,,15.6,,,,
3613,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,843,133,11.5,,9.5,5.7,,28,,,,
3616,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,766,115,10.9,,5.1,3.1,,30.2,,,,
3619,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,838,104,17.3,,24.6,9.1,,51.4,,,,
3622,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,796,107,12.6,,15.5,6.6,,44.8,,,,
3625,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,802,124,12.9,,6,7.5,,35.7,,,,
3628,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,849,88,10.4,,2.5,1.7,,28.1,,,,
3631,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,861,53,11.5,,6.6,3.8,,29.5,,,,
3634,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,861,69,11.8,,15.4,4.2,,35.6,,,,
3637,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,868,84,9.8,,2.8,1.9,,16.7,,,,
3640,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,849,75,10.9,,12,8.4,,32.2,,,,
3643,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,841,97,12.6,,14.5,14,,41.2,,,,
3646,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,803,107,41.8,,95.5,18.7,,129,,,,
3649,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,857,72,17,,18.1,14.4,,51.6,,,,
3652,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,815,108,11.8,,6.5,8.1,,34.6,,,,
3655,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,862,72,8.7,,3.6,2.6,,23.7,,,,
3658,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,880,76,8.7,,3.6,1.5,,23.3,,,,
3661,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,888,67,12.9,,18.4,8.3,,41.1,,,,
3664,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,825,113,9,,8,7.5,,32.3,,,,
3667,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,863,87,12,,12.3,3.8,,34.6,,,,
3670,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,867,88,9,,11.7,7,,34.6,,,,
3673,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,822,109,10.6,,13.2,10.4,,39.4,,,,
3676,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,893,75,9.8,,10.4,9.1,,32.5,,,,
3679,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,873,93,14,,14.4,12.3,,40.3,,,,
3682,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,734,120,13.7,,11.1,6,,39.8,,,,
3685,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,813,113,19.3,,11.4,6.3,,34,,,,
3688,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,828,99,12.6,,2.5,2.4,,24.3,,,,
3691,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,814,94,11.8,,3.3,2.3,,23.2,,,,
3694,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,819,94,14.5,,13.9,6.8,,36,,,,
3697,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,805,87,14.8,,17.8,9.2,,38.2,,,,
3700,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,843,72,16.5,,1.6,2.4,,24.7,,,,
3703,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,879,73,8.4,,4.1,2.5,,24,,,,
3706,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,841,93,9.8,,4.4,2.6,,30.3,,,,
3709,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,867,72,12.9,,9.6,6.3,,35.9,,,,
3712,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,867,79,18.4,,28.4,11.7,,60.1,,,,
3715,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,887,74,7.9,,6.7,4.7,,25.3,,,,
3718,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,874,73,11.2,,4.4,3.3,,26.4,,,,
3721,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,842,95,15.1,,11.2,8,,35.1,,,,
3724,JAMD,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,831,88,8.7,,5.2,2.4,,23.2,,,,
